Comparison	Gene	PVal	FDR	Log2FC	abs	Label	Paradigm
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	H2AZ2	0.000172105028933506	0.00207105093112328	-0.547620678547766	0.547620678547766	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	PEX2	0.00017535681932463	0.00210771891746859	-0.237522278790035	0.237522278790035	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	UBE2S	0.000177869837674349	0.002131278935986	-0.645977557987913	0.645977557987913	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	PAFAH1B3	0.000179558822282134	0.00214155458645674	-0.586783397636464	0.586783397636464	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	PRPF40A	0.000180181681452036	0.00214479422570538	-0.452405160850897	0.452405160850897	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	COPS8	0.000180812081149544	0.00214602327218599	-0.402354568324375	0.402354568324375	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	ARPC2	0.000181638609849377	0.00215374013795189	-0.569085827014095	0.569085827014095	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	SGIP1	0.000182171139342476	0.00215586833797447	0.185871665380118	0.185871665380118	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	RPN2	0.000182062455895127	0.00215586833797447	-0.232489496130031	0.232489496130031	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	DMTF1	0.000183706028029775	0.00216972099035614	0.20380347483046	0.20380347483046	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	RPS9	0.000185592674302718	0.0021878796633775	-0.510712062206801	0.510712062206801	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	SNRPA	0.000185854990058458	0.00218885920307035	-0.311824525969326	0.311824525969326	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	SNHG30	0.000187852514798232	0.00221025314376764	-0.234390374297226	0.234390374297226	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	NUTM2B-AS1	0.000191167574650345	0.00224192311501936	0.180737952206751	0.180737952206751	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	NRXN3	0.000191278464410888	0.00224192311501936	0.40025388118425	0.40025388118425	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	RPLP1	0.000192847988541137	0.00225815195019454	-0.39775331264138	0.39775331264138	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	NCOA1	0.000198080422968228	0.00230395829115331	-0.177397313304126	0.177397313304126	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	HSBP1	0.000199006566290387	0.00231033003241872	-0.68308473522914	0.68308473522914	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	MRPS35	0.000200762909721798	0.00232850656831179	-0.335878967470405	0.335878967470405	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	TELO2	0.000201043055191148	0.00232954348486669	-0.177042555314522	0.177042555314522	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	TAF1D	0.000203152117680443	0.00234685266132529	0.297444335824552	0.297444335824552	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	AP1S1	0.000204144012873441	0.00235430673203337	-0.573299079682226	0.573299079682226	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	PRELID3B	0.000207085556350411	0.00238597726387507	-0.195085159668066	0.195085159668066	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	PMPCB	0.00020953051400276	0.00240733411807686	0.317547867918231	0.317547867918231	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	ITM2B	0.000212878987376715	0.00243435493710844	-0.290117342769947	0.290117342769947	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	COMT	0.000212667881353805	0.00243435493710844	-0.282201686506289	0.282201686506289	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	TMEM14B	0.000214505487858635	0.00244836964786683	-0.33789618771521	0.33789618771521	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	CCDC43	0.000216655934464207	0.00246655279190007	-0.272967335327053	0.272967335327053	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	RPL36	0.000217174538925066	0.00246960208928476	-0.46673787487968	0.46673787487968	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	ADD1	0.000221063642974295	0.00250449932434607	-0.190178495962791	0.190178495962791	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	NUCB1	0.000223126227256931	0.00252318575323046	-0.313196474308936	0.313196474308936	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	NME1	0.000223662526050671	0.0025245752593871	-0.748293959841706	0.748293959841706	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	SOBP	0.00022593678585855	0.00254554055875505	0.525155920529416	0.525155920529416	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	RPL35	0.000227125024363861	0.00255421539830187	-0.505938621965561	0.505938621965561	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	ORMDL3	0.000229073282458046	0.00256902846525264	-0.187894448266678	0.187894448266678	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	CUL3	0.000230656415738779	0.00258405404458139	-0.258365080165593	0.258365080165593	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	PTPRN2	0.000233983480956869	0.00261449245464432	-0.169480759906299	0.169480759906299	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	SOX11	0.000235754374801882	0.00263187219328646	-0.260197931131974	0.260197931131974	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	WDR1	0.000236146410338112	0.0026338411958533	-0.341751687237704	0.341751687237704	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	RNF181	0.000236530656426731	0.00263571980560189	-0.277095883273591	0.277095883273591	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	REEP5	0.000237476202370031	0.00264384399229278	-0.358790694023253	0.358790694023253	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	ERP29	0.000239768286115588	0.00266450416590508	-0.47326241826041	0.47326241826041	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	CYRIB	0.000241980585920827	0.00268176850803181	-0.552154082452092	0.552154082452092	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	GRAMD1C	0.000243480256821314	0.00269594231782295	0.155314378636728	0.155314378636728	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	POMGNT2	0.000258679565787911	0.00283402299865295	-0.263373675538345	0.263373675538345	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	GON4L	0.000259870309165754	0.00284135728365385	-0.19596970197102	0.19596970197102	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	MIAT	0.000261899660761343	0.00286098439792333	0.232280518400528	0.232280518400528	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	RPS12	0.000266185772732668	0.00289485916507932	-0.575017105031868	0.575017105031868	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	NDUFA1	0.000266048197991653	0.00289485916507932	-0.559179951361203	0.559179951361203	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	RPL18A	0.00026945335478413	0.00292518561953651	-0.485937376936739	0.485937376936739	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	AC074032.1	0.000275408998306678	0.00298453424695604	-0.216594720469749	0.216594720469749	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	RRAGA	0.000279080290089664	0.00301362297335549	-0.656513764189471	0.656513764189471	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	STRAP	0.000278821978469053	0.00301362297335549	-0.42649677473357	0.42649677473357	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	HEXIM2	0.000279523249201332	0.0030157397901907	-0.151649657893477	0.151649657893477	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	RAB8A	0.000282526532444494	0.00304306379728979	-0.309555166933809	0.309555166933809	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	GNPTG	0.000284731426781703	0.00305367621880669	-0.303337296080464	0.303337296080464	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	PAN3	0.000290557901259101	0.00309919969264402	0.335244294455284	0.335244294455284	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	VEGFB	0.000298190121812037	0.00317664191440188	-0.507497069164429	0.507497069164429	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	SEMA6D	0.000298855502526601	0.00317937478428343	0.421731757411803	0.421731757411803	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	UBN2	0.000302985637475404	0.00321212117229784	0.215642021536598	0.215642021536598	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	MFSD3	0.000304259172747899	0.00322003230222711	-0.21930801221103	0.21930801221103	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	RPS6	0.000312711602087584	0.0032980542282346	-0.53924074105972	0.53924074105972	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	HNRNPF	0.000313901860843624	0.00330489950558895	-0.567421319176469	0.567421319176469	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	PHB2	0.000324107022742889	0.00340061775666572	-0.528486410221762	0.528486410221762	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	TMEM178A	0.000328611887136644	0.00344196996363622	-0.166086022287742	0.166086022287742	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	ASAH1	0.000329932184522613	0.00344988165203311	-0.308748590772166	0.308748590772166	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	UQCRH	0.000331191226927193	0.00345712688415539	-0.741196740510983	0.741196740510983	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	PRDM2	0.000331949850569244	0.00346208669940408	-0.232129314958602	0.232129314958602	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	SCARB2	0.000335252664507564	0.00349355016350758	-0.349173941957367	0.349173941957367	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	KAT6A	0.00034071647738581	0.00353841015162661	0.439386093925183	0.439386093925183	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	TARS3	0.000340431829285971	0.00353841015162661	-0.265447589095869	0.265447589095869	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	UBR3	0.000342235030907454	0.00355116094517649	0.248086805295308	0.248086805295308	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	NDUFB3	0.000343907911822663	0.00356246592628514	-0.706154746631048	0.706154746631048	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	KIAA0895L	0.00034656232764993	0.00358692009117677	0.308094266797491	0.308094266797491	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	CD63	0.000346945867100658	0.00358784917434406	-0.357594516077191	0.357594516077191	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	BCAS2	0.000348818578510897	0.00360416353583214	-0.272246376190968	0.272246376190968	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	LINC01116	0.000355141891755965	0.00366639723078242	0.208366248148326	0.208366248148326	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	ATP5PB	0.000358535934892709	0.00369271573232508	-0.210787978057279	0.210787978057279	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	HNRNPDL	0.000359231704853884	0.00369301078399031	-0.364561776221715	0.364561776221715	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	COL6A1	0.000359932309911184	0.00369710117825508	0.553920605967683	0.553920605967683	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	RBM6	0.000360354081067593	0.00369832301855338	0.482476757742266	0.482476757742266	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	LEPROT	0.000362461942019471	0.00371371451164748	-0.159117817464834	0.159117817464834	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	PIKFYVE	0.00036306424542181	0.00371676750153945	0.217453698212505	0.217453698212505	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	PDS5A	0.000364572127393055	0.00372284230087908	0.157413134005965	0.157413134005965	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	PRDX6	0.000369507706830185	0.00377008991104181	-0.507775994046916	0.507775994046916	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	AC133555.6	0.000371468470241715	0.00378062035588505	-0.17311562462043	0.17311562462043	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	TF	0.000373535544585499	0.0037914786496905	0.31653428999177	0.31653428999177	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	GTF2A2	0.000376734651582353	0.00381830730271807	-0.656773726731304	0.656773726731304	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	SMIM18	0.000381944470254421	0.00386149653577587	-0.241179453197087	0.241179453197087	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	RPL14	0.000391604350153723	0.00394609235018764	-0.601024388820516	0.601024388820516	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	IFIT3	0.000391326991258526	0.00394609235018764	-0.205008915423041	0.205008915423041	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	PNMA8B	0.000397473643960698	0.00399206053757567	-0.242097863825783	0.242097863825783	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	CISD1	0.000401979190710423	0.0040306829689215	-0.506223557604728	0.506223557604728	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	RPL21	0.000403378414573845	0.00403808244031998	-0.427300382261479	0.427300382261479	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	TAF7	0.000418447875040073	0.00416503985156024	-0.385900155550054	0.385900155550054	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	YAF2	0.000421950113524495	0.00418988355866985	-0.383214802355677	0.383214802355677	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	CCNI	0.00043138578915513	0.00426946081276467	-0.424721931531532	0.424721931531532	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	RSRC1	0.000433541548849337	0.00428385350816906	0.291373789851912	0.291373789851912	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	MARCHF1	0.00043488121889084	0.00429361707866922	0.293995478507699	0.293995478507699	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	CMTM8	0.000441235546789907	0.00434231243589455	-0.258374401846031	0.258374401846031	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	TMEM126B	0.000441145933340138	0.00434231243589455	-0.543857810788443	0.543857810788443	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	AASS	0.000446142219353274	0.0043800119975575	0.238231216464378	0.238231216464378	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	MLF2	0.000446762933369387	0.00438258289577536	-0.516527709944003	0.516527709944003	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	UBE2N	0.000448049343010544	0.00438624604351495	-0.651297615158721	0.651297615158721	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	SF3B4	0.000448942940693333	0.0043898639989493	-0.438841471900648	0.438841471900648	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	BSG	0.000455124684334505	0.00443964678097229	-0.312222233314881	0.312222233314881	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	R3HCC1	0.000458616087221658	0.00446656959588366	-0.157498409236644	0.157498409236644	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	DNMT3A	0.000462682778918503	0.0044954214629528	0.169374406162434	0.169374406162434	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	GPX1	0.000469017603581185	0.00454251545799922	-0.698081170834504	0.698081170834504	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	GET1	0.000472748682791839	0.00457140115830303	-0.569395786051359	0.569395786051359	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	ZNF814	0.00047941692803574	0.00462489647875237	0.195560729069947	0.195560729069947	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	YTHDF2	0.000480329300490489	0.00463004084206026	-0.481691988211278	0.481691988211278	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	UQCR10	0.000483901984296205	0.00465346057811776	-0.654781999211823	0.654781999211823	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	TMED5	0.000489825912228001	0.00469932746743171	-0.389852302559625	0.389852302559625	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	ZNF787	0.000496590897721885	0.0047567565755901	-0.190110856125528	0.190110856125528	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	LRP1B	0.000506206289856787	0.00482614942858777	0.385349654727465	0.385349654727465	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	MRPL17	0.000513533648329146	0.00487697235384437	-0.193598908658863	0.193598908658863	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	RPL28	0.000513190159434497	0.00487697235384437	-0.374029916443878	0.374029916443878	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	TLN2	0.000517759912516294	0.00490947345618129	0.156433167094933	0.156433167094933	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	DSTN	0.000519273069892618	0.00492000155360632	-0.585203374507995	0.585203374507995	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	PCSK7	0.000521471484272792	0.00493317679118792	0.309553672046351	0.309553672046351	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	TDP2	0.000533226306751653	0.00502104308740011	-0.153819214658206	0.153819214658206	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	EDEM3	0.000538130947973405	0.00505942514826728	0.366126308786135	0.366126308786135	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	INKA2	0.00053913057655634	0.00506492440883276	-0.209563560180621	0.209563560180621	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	RBFOX2	0.000541511694314162	0.00508338379912288	0.170544209281953	0.170544209281953	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	SAE1	0.000542696995749501	0.0050905978564429	-0.338683617404905	0.338683617404905	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	B3GAT2	0.000552129262864053	0.00515926142873655	-0.363675175640211	0.363675175640211	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	RHOB	0.000554668816679639	0.00517112233443391	-0.54305617718507	0.54305617718507	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	DNMT1	0.000554427391548088	0.00517112233443391	-0.258242741405833	0.258242741405833	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	ECHDC1	0.00056163488299515	0.00522378353143184	-0.206948601819906	0.206948601819906	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	SHISA4	0.000563596514756967	0.00523437584389874	-0.316881676991721	0.316881676991721	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	RPL24	0.000570947741153239	0.00529058024484409	-0.393922299990388	0.393922299990388	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	ANKS1B	0.000574778959921729	0.00531801169509399	-0.178473829716953	0.178473829716953	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	SMS	0.000578331098291362	0.00534278192392769	-0.465750761521281	0.465750761521281	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	ENO1	0.000580375401203876	0.00535510360413751	-0.689111975753399	0.689111975753399	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	BUD31	0.00058698650833402	0.00538066967140566	-0.533303248016922	0.533303248016922	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	LAYN	0.000584576609308462	0.00538066967140566	-0.255422627847537	0.255422627847537	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	ELOB	0.000586191660425931	0.00538066967140566	-0.367742588635343	0.367742588635343	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	SAT2	0.000593025929797802	0.00542112700645251	-0.351777752496892	0.351777752496892	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	MICAL3	0.000597081796094058	0.00545004482488545	0.230279269718321	0.230279269718321	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	PDIA6	0.00060176536443954	0.00548050737949299	-0.369953809089735	0.369953809089735	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	SNRPA1	0.000602844585933811	0.00548624510283877	-0.393407085646267	0.393407085646267	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	PAIP2	0.000609694487875881	0.00553620727169378	-0.576382463970122	0.576382463970122	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	MTREX	0.000613027510349703	0.00556233654078821	0.323624933439739	0.323624933439739	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	HNRNPH3	0.000614246844607061	0.00556926259330812	-0.173631923132179	0.173631923132179	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	RAB1A	0.000616189026617906	0.00557406527682751	-0.283145224588639	0.283145224588639	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	ATP6V1A	0.000615438230319475	0.00557406527682751	-0.304547282017567	0.304547282017567	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	COX14	0.000618111966487571	0.00558284222365112	-0.179021778546779	0.179021778546779	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	GPX4	0.000622501549806426	0.00561492719925102	-0.553806060401077	0.553806060401077	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	HECTD4	0.000630491352115009	0.00568279769991188	0.175116310938539	0.175116310938539	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	MRPL54	0.000645550905234432	0.00579288259046886	-0.429276848786123	0.429276848786123	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	RPL37	0.000649549339927818	0.00582448317807522	-0.625320971315115	0.625320971315115	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	SEM1	0.000657021978125591	0.00588716758536159	-0.554804142997039	0.554804142997039	HD Allograft vs HD Ctr	Allograft
HD.Neonatal.Rescue.vs.HD.Neonatal.Alone	KIZ	0.000665485695166222	0.00594990980605057	0.283387023059583	0.283387023059583	HD Allograft vs HD Ctr	Allograft
