8.201794624328613281e+00,-5.468003153800964355e-01
1.049257564544677734e+01,-2.628773450851440430e+00
8.575875282287597656e+00,-4.003590643405914307e-01
1.144415569305419922e+01,2.430352866649627686e-01
1.161164093017578125e+01,-3.046902455389499664e-02
1.032271480560302734e+01,-3.752367794513702393e-01
7.682683944702148438e+00,2.522619009017944336e+00
7.864166736602783203e+00,-6.659640669822692871e-01
5.990658283233642578e+00,1.741583466529846191e+00
7.806230068206787109e+00,-2.141238927841186523e+00
1.122376155853271484e+01,1.846131086349487305e+00
1.072481060028076172e+01,-2.169219732284545898e+00
6.550900936126708984e+00,2.088317155838012695e+00
1.078548240661621094e+01,-5.085250735282897949e-01
1.097931861877441406e+01,1.528350591659545898e+00
8.134078025817871094e+00,1.742887139320373535e+00
6.552962303161621094e+00,2.606517076492309570e+00
7.299876213073730469e+00,-1.797176718711853027e+00
6.967811107635498047e+00,1.431071043014526367e+00
1.086822986602783203e+01,8.050117492675781250e-01
9.565653800964355469e+00,1.018280982971191406e+00
1.070960998535156250e+01,-4.163205325603485107e-01
7.583283901214599609e+00,1.540377974510192871e+00
3.558513879776000977e+00,2.388595581054687500e+00
7.322755336761474609e+00,4.298154711723327637e-01
7.092739105224609375e+00,-2.037645101547241211e+00
4.388174533843994141e+00,1.516227602958679199e+00
1.125323772430419922e+01,-9.211635589599609375e-01
1.118530273437500000e+01,-8.872429728507995605e-01
6.724488735198974609e+00,-8.821635842323303223e-01
1.042360115051269531e+01,3.739178180694580078e+00
7.548454761505126953e+00,-1.924866624176502228e-02
1.098981094360351562e+01,-7.954124808311462402e-01
8.568364143371582031e+00,-1.534860253334045410e+00
7.427078723907470703e+00,-8.070937991142272949e-01
1.093040466308593750e+01,1.631906151771545410e+00
5.006502151489257812e+00,-3.663332015275955200e-02
7.052550315856933594e+00,2.296380519866943359e+00
8.132016181945800781e+00,-1.670765399932861328e+00
1.067378902435302734e+01,5.231733322143554688e-01
5.900079250335693359e+00,-7.175518870353698730e-01
6.033004283905029297e+00,4.107831418514251709e-01
6.477526664733886719e+00,2.012473106384277344e+00
6.929966449737548828e+00,-1.172227412462234497e-01
1.080269336700439453e+01,5.650897622108459473e-01
7.084288120269775391e+00,2.169215679168701172e+00
1.181739425659179688e+01,-1.710721731185913086e+00
1.005117034912109375e+01,3.538137197494506836e+00
1.114357566833496094e+01,1.268140822649002075e-01
1.042620754241943359e+01,-2.720086336135864258e+00
7.151216030120849609e+00,2.821421146392822266e+00
1.223225116729736328e+01,4.454385042190551758e-01
6.381946563720703125e+00,1.362080812454223633e+00
6.442110538482666016e+00,-7.680645585060119629e-01
7.674540042877197266e+00,-4.089648425579071045e-01
1.120611286163330078e+01,8.157959580421447754e-01
1.075938320159912109e+01,8.653163909912109375e-01
9.958724021911621094e+00,1.188696265220642090e+00
1.087533378601074219e+01,1.054160594940185547e+00
8.943237304687500000e+00,4.742055535316467285e-01
8.269529342651367188e+00,-5.597298741340637207e-01
5.287498950958251953e+00,-9.255359172821044922e-01
7.821193695068359375e+00,2.585724353790283203e+00
8.080093383789062500e+00,-1.019024014472961426e+00
6.834330558776855469e+00,1.255741342902183533e-02
9.487794876098632812e+00,2.685057878494262695e+00
8.412694931030273438e+00,5.321776866912841797e-01
1.039024257659912109e+01,3.741886466741561890e-02
6.472670078277587891e+00,8.151646703481674194e-02
6.274529933929443359e+00,2.978416681289672852e-01
8.423048019409179688e+00,-2.009232044219970703e+00
6.502094268798828125e+00,1.962497234344482422e+00
1.103493881225585938e+01,1.944763064384460449e+00
9.869016647338867188e+00,1.703768849372863770e+00
7.009552478790283203e+00,-7.640932798385620117e-01
1.074256134033203125e+01,6.792377829551696777e-01
8.377757072448730469e+00,-2.599799633026123047e+00
5.080123901367187500e+00,4.975062012672424316e-01
6.852494716644287109e+00,-1.221406698226928711e+00
8.997529029846191406e+00,2.865875959396362305e+00
3.618224859237670898e+00,1.762075185775756836e+00
8.087888717651367188e+00,2.345104455947875977e+00
5.786470890045166016e+00,-6.200375556945800781e-01
1.088548851013183594e+01,1.226822376251220703e+00
1.116923618316650391e+01,1.126767277717590332e+00
3.267413377761840820e+00,9.244786500930786133e-01
6.208828449249267578e+00,1.728780984878540039e+00
4.260970115661621094e+00,1.482203125953674316e+00
7.074112415313720703e+00,-1.494681462645530701e-02
1.225334548950195312e+01,8.377782702445983887e-01
8.342021942138671875e+00,-2.308749675750732422e+00
1.131188678741455078e+01,9.058667421340942383e-01
6.443713188171386719e+00,1.719636917114257812e+00
5.159292221069335938e+00,-9.158601760864257812e-01
1.123044872283935547e+01,-5.561925098299980164e-02
1.007707309722900391e+01,2.777776241302490234e+00
7.372836589813232422e+00,-3.427892029285430908e-01
6.383337974548339844e+00,8.629567623138427734e-01
7.158107280731201172e+00,-8.391408324241638184e-01
6.423027038574218750e+00,2.882158756256103516e+00
3.493499517440795898e+00,1.099630713462829590e+00
1.070246601104736328e+01,1.682546377182006836e+00
1.130322551727294922e+01,2.216456234455108643e-01
1.065446662902832031e+01,3.888185024261474609e+00
7.041561603546142578e+00,8.684276938438415527e-01
8.940131187438964844e+00,1.468799829483032227e+00
8.269461631774902344e+00,-1.283471822738647461e+00
9.174104690551757812e+00,3.164077997207641602e+00
1.128513908386230469e+01,6.564075350761413574e-01
1.094946193695068359e+01,1.193484663963317871e+00
1.229862308502197266e+01,6.804448962211608887e-01
1.207960510253906250e+01,8.418620824813842773e-01
1.152514457702636719e+01,-1.283103466033935547e+00
5.824245929718017578e+00,9.903355687856674194e-02
8.750665664672851562e+00,-2.106207132339477539e+00
4.187631607055664062e+00,4.670362174510955811e-01
6.324737548828125000e+00,-7.276281714439392090e-01
7.905926704406738281e+00,-1.007086038589477539e+00
6.452715873718261719e+00,2.520467758178710938e+00
9.945716857910156250e+00,2.723139524459838867e+00
6.990935325622558594e+00,2.359311103820800781e+00
1.067228984832763672e+01,-2.306092262268066406e+00
1.078128147125244141e+01,1.043086051940917969e-01
8.209811210632324219e+00,2.836640119552612305e+00
1.122546958923339844e+01,1.122396230697631836e+00
6.053812026977539062e+00,1.537378430366516113e-01
7.735147476196289062e+00,1.209843993186950684e+00
1.059043884277343750e+01,1.151098251342773438e+00
6.084721088409423828e+00,1.868340373039245605e-02
7.576590061187744141e+00,3.805346190929412842e-01
4.775161743164062500e+00,2.406282722949981689e-01
7.263969421386718750e+00,2.444465637207031250e+00
8.856790542602539062e+00,1.839613169431686401e-02
8.084332466125488281e+00,-1.349718570709228516e+00
8.637111663818359375e+00,-1.597721457481384277e+00
9.409780502319335938e+00,2.139610767364501953e+00
1.146528148651123047e+01,-1.499068856239318848e+00
6.486850261688232422e+00,-1.346200937405228615e-03
6.869298934936523438e+00,-9.737243652343750000e-01
1.163926506042480469e+01,9.624129533767700195e-02
4.460628032684326172e+00,2.139624118804931641e+00
1.136772823333740234e+01,-5.241527557373046875e-01
1.059167194366455078e+01,1.286146163940429688e+00
8.251631736755371094e+00,-1.629119396209716797e+00
8.038645744323730469e+00,2.726301431655883789e+00
7.378372669219970703e+00,1.660344839096069336e+00
1.093168354034423828e+01,4.028341293334960938e+00
1.082717132568359375e+01,-7.504551410675048828e-01
9.033345222473144531e+00,-4.244394004344940186e-01
1.087668228149414062e+01,3.693437874317169189e-01
6.273827552795410156e+00,-1.541786313056945801e+00
6.073884963989257812e+00,1.302106976509094238e+00
7.984069824218750000e+00,-1.924024075269699097e-01
1.126181697845458984e+01,1.663609385490417480e+00
8.041776657104492188e+00,-2.641190528869628906e+00
1.190795516967773438e+01,2.336514294147491455e-01
1.096613788604736328e+01,1.696722030639648438e+00
9.929951667785644531e+00,2.780332267284393311e-01
8.589505195617675781e+00,2.924064397811889648e+00
5.577666282653808594e+00,-1.182833790779113770e+00
7.269166946411132812e+00,-1.931504011154174805e+00
6.540978431701660156e+00,2.576209545135498047e+00
6.841726303100585938e+00,2.021720409393310547e+00
1.165317726135253906e+01,3.029929995536804199e-01
6.753087997436523438e+00,-4.931053817272186279e-01
9.253502845764160156e+00,-1.635411739349365234e+00
6.706553459167480469e+00,2.558567047119140625e+00
6.071672439575195312e+00,1.718230247497558594e+00
7.322353363037109375e+00,2.983347415924072266e+00
6.658566951751708984e+00,-4.166500270366668701e-02
5.831749439239501953e+00,2.050897121429443359e+00
1.182193851470947266e+01,8.997967243194580078e-01
5.762351036071777344e+00,-5.712035894393920898e-01
6.542733192443847656e+00,2.241906881332397461e+00
6.194684028625488281e+00,1.143081068992614746e+00
6.601741790771484375e+00,2.561959028244018555e+00
9.434261322021484375e+00,9.190014600753784180e-01
6.590841770172119141e+00,2.569903612136840820e+00
1.005841636657714844e+01,-2.033636093139648438e+00
6.396690368652343750e+00,2.604224443435668945e+00
5.981759071350097656e+00,1.804012537002563477e+00
7.649833202362060547e+00,2.215221166610717773e+00
8.080880165100097656e+00,-7.283445596694946289e-01
1.051072406768798828e+01,-2.891508579254150391e+00
1.035619449615478516e+01,2.705778598785400391e+00
8.266477584838867188e+00,-1.775714874267578125e+00
7.314341545104980469e+00,2.771548509597778320e+00
1.071798229217529297e+01,-1.968683958053588867e+00
1.086665344238281250e+01,1.206314086914062500e+00
8.809879302978515625e+00,-1.957338571548461914e+00
1.085448837280273438e+01,2.791797816753387451e-01
5.876004695892333984e+00,-7.528774142265319824e-01
1.152064514160156250e+01,2.291198968887329102e-01
1.054593563079833984e+01,1.119296345859766006e-02
6.128762245178222656e+00,1.353530526161193848e+00
7.582200527191162109e+00,-2.419917732477188110e-01
6.308959484100341797e+00,-7.368861436843872070e-01
5.582665443420410156e+00,-7.873489856719970703e-01
8.468355178833007812e+00,1.649667739868164062e+00
8.626983642578125000e+00,-1.618796110153198242e+00
1.062331199645996094e+01,3.227385282516479492e+00
1.134399890899658203e+01,1.814120769500732422e+00
1.110110759735107422e+01,-1.438714146614074707e+00
8.309610366821289062e+00,3.384438455104827881e-01
1.079735279083251953e+01,-9.049093127250671387e-01
7.136453151702880859e+00,1.555947184562683105e+00
5.816306114196777344e+00,-1.195662140846252441e+00
8.098274230957031250e+00,-1.871556162834167480e+00
7.369226932525634766e+00,-5.248892903327941895e-01
5.935207843780517578e+00,-1.504339814186096191e+00
9.030675888061523438e+00,-1.663461565971374512e+00
5.622081279754638672e+00,-1.082065582275390625e+00
1.204201316833496094e+01,-9.376730322837829590e-01
9.119235992431640625e+00,1.937614202499389648e+00
1.156491184234619141e+01,7.707334160804748535e-01
6.577446937561035156e+00,1.839170694351196289e+00
6.117599010467529297e+00,-1.435273289680480957e+00
5.559778213500976562e+00,-7.104872465133666992e-01
1.074810981750488281e+01,5.900667905807495117e-01
9.672062873840332031e+00,1.080348253250122070e+00
1.106034564971923828e+01,5.259134173393249512e-01
7.809072971343994141e+00,1.510301470756530762e+00
6.399574756622314453e+00,1.773007273674011230e+00
5.235107898712158203e+00,-1.015991687774658203e+00
6.956555366516113281e+00,-1.300930857658386230e+00
6.452630519866943359e+00,1.014935016632080078e+00
1.078475284576416016e+01,3.746861219406127930e+00
5.972006320953369141e+00,1.077019214630126953e+00
8.617647171020507812e+00,6.843069940805435181e-02
8.934646606445312500e+00,-3.546829521656036377e-01
1.179018020629882812e+01,-1.154579758644104004e+00
7.693985939025878906e+00,-9.620662331581115723e-01
7.774837017059326172e+00,1.715378880500793457e+00
1.191172122955322266e+01,2.362086474895477295e-01
1.109972286224365234e+01,-3.096312880516052246e-01
1.033284950256347656e+01,-2.772742986679077148e+00
8.454454421997070312e+00,-2.378131389617919922e+00
1.127525424957275391e+01,-7.505944371223449707e-01
9.271824836730957031e+00,2.601043701171875000e+00
1.028150081634521484e+01,-2.381123304367065430e+00
1.198314285278320312e+01,-2.735091447830200195e-01
1.001104354858398438e+01,1.121893525123596191e+00
6.237221240997314453e+00,2.205753087997436523e+00
1.103112316131591797e+01,1.356186509132385254e+00
5.953779697418212891e+00,1.466962456703186035e+00
1.052974987030029297e+01,2.802294254302978516e+00
1.110845851898193359e+01,1.540676474571228027e+00
9.573123931884765625e+00,2.520456552505493164e+00
6.682347774505615234e+00,2.133273601531982422e+00
1.161668205261230469e+01,-1.802756309509277344e+00
5.886187076568603516e+00,-1.426050543785095215e+00
6.704003810882568359e+00,-1.354022860527038574e+00
1.144537162780761719e+01,-1.568832159042358398e+00
7.088814735412597656e+00,-8.645448088645935059e-01
8.319543838500976562e+00,1.110924124717712402e+00
8.846657752990722656e+00,2.192469835281372070e+00
1.077675056457519531e+01,2.247689723968505859e+00
8.893471717834472656e+00,2.367036581039428711e+00
8.782819747924804688e+00,-1.215715169906616211e+00
6.640836715698242188e+00,1.593196511268615723e+00
7.848883152008056641e+00,5.062135457992553711e-01
6.431430339813232422e+00,6.282049417495727539e-01
1.098505687713623047e+01,7.202675938606262207e-01
1.103264808654785156e+01,4.332018643617630005e-02
9.159573554992675781e+00,3.303812742233276367e+00
6.585244178771972656e+00,6.174673438072204590e-01
1.217136287689208984e+01,5.285578966140747070e-01
1.100057506561279297e+01,-1.297652572393417358e-01
6.646988391876220703e+00,1.221213102340698242e+00
6.327655315399169922e+00,1.688732147216796875e+00
1.173364925384521484e+01,9.144293665885925293e-01
7.317858219146728516e+00,-1.742694139480590820e+00
9.281559944152832031e+00,-2.084508895874023438e+00
1.121824932098388672e+01,2.137609124183654785e-01
1.187474060058593750e+01,1.324554562568664551e+00
6.088339328765869141e+00,1.272050619125366211e+00
7.924486160278320312e+00,-2.621560335159301758e+00
8.190181732177734375e+00,1.551742792129516602e+00
7.094079971313476562e+00,7.591641545295715332e-01
